t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,ISIN, Nom
584.03809524,494.17142857,450.91304348,515.97777778,532.70909091,531.12380952,554.85,478.25217391,490.07619048,480,503.5,494.17894737,475.49090909,521.53,547.30909091,588.21052632,603.96363636,622.31,604.53636364,582.2,482.55,295.34782609,259.20909091,239.4,244.00909091,235.77,273.4,269.62857143,245.82727273,209.55,204,160.48590909,116.67619048,78.773913043,120.24761905,111.61,96.036363636,76.51,32.847619048,27.49,56.40952381,59.733333333,50.904347826,41.819473684,50.509473684,47.365217391,49.52,24.114285714,24.676190476,34.8,34.626086957,32.5,19.780952381,12.818181818,10.763636364,8.3090909091,8.8727272727,10.371428571,11.1,11.095652174,12.40952381,13.82,14.057142857,12.99047619,12.709090909,16.081818182,16.752380952,16.064347826,18.315454545,19.854761905,21.599090909,24.422380952,28.059090909,33.3995,34.774347826,34.29,36.455454545,33.028636364,33.501428571,34.755652174,37.180952381,35.898181818,39.772272727,47.736315789,48.609090909,47.9075,45.609545455,50.962105263,57.62,59.314761905,65.771363636,63.669565217,69.2755,76.874782609,74.273636364,74.841052632,66.557727273,71.081428571,67.261578947,70.584090909,77.565238095,78.958571429,72.383043478,68.852857143,64.36,42.660869565,39.3805,42.223333333,38.796190476,39.7035,38.849545455,44.43775,46.3245,44.259545455,43.786956522,48.03952381,50.572727273,49.849772727,48.325,49.098409091,FR0000053837,AltamirA
37.463809524,50.853333333,46.392727273,34.941111111,33.917272727,35.160952381,30.011,27.779130435,30.9,28.965454545,28.917272727,29.677894737,30.602727273,30.628,27.196363636,25.094736842,27.309090909,23.795,20.968181818,20.181304348,14.061,13.446086957,15.879090909,15.416666667,16.305909091,15.5455,17.5775,19.476666667,16.451818182,11.5635,9.2552173913,7.0659090909,5.3657142857,6.0486956522,8.3804761905,7.4175,6.5154545455,5.3945,5.9476190476,6.923,7.800952381,8.4161904762,7.5286956522,7.9738095238,8.8463636364,10.446956522,12.115,11.335714286,12.045238095,12.808,13.155217391,13.279,12.618095238,13.649545455,14.647727273,13.765454545,14.206818182,15.743333333,16.958181818,16.25826087,17.369047619,19.0585,18.890952381,18.981428571,19.608636364,20.797727273,22.093333333,23.753478261,26.42,25.78047619,24.729090909,25.29,27.250454545,28.6635,27.884782609,28.862222222,28.734090909,26.959090909,25.622380952,23.076521739,24.716666667,26.157272727,25.696363636,26.085789474,28.525909091,29.6705,27.546818182,29.360526316,28.834090909,27.457142857,27.850909091,26.295652174,26.3395,26.204782609,26.892272727,25.888421053,21.031363636,21.217619048,18.970526316,20.801818182,25.227142857,24.425238095,23.443043478,26.424761905,22.875,19.976956522,18.8115,16.354761905,12.892857143,12.50475,11.060681818,12.59125,12.667,12.468636364,12.774565217,15.658809524,16.998409091,18.444090909,17.110238095,17.853181818,FR0000034639,AltranTech
63.366190476,85.436666667,89.656956522,74.895,79.410454545,75.187142857,71.9285,79.898695652,83.51,77.161363636,81.073636364,76.413157895,73.234090909,76.345,65.497727273,64.715789474,71.256818182,62.9375,54.547727273,56.202173913,43.0185,48.194347826,51.870909091,51.597222222,52.077727273,53.485,60.055,62.271428571,55.477272727,41.7745,22.827826087,15.594090909,10.76,4.6556521739,6.7052380952,6.17,4.9581818182,3.854,2.7285714286,3.057,5.1061904762,7.3776190476,8.552173913,9.219047619,9.5977272727,10.031304348,11.1285,10.215238095,10.837619048,11.228,9.3634782609,9.1735,8.5233333333,9.3763636364,8.8218181818,6.1927272727,5.495,6.2904761905,7.3404545455,7.6226086957,8.229047619,8.449,8.5914285714,7.7295238095,6.7790909091,7.3272727273,7.3733333333,7.422173913,8.0959090909,9.4066666667,9.7359090909,9.6447619048,10.800454545,11.4865,11.470869565,11.585555556,10.710909091,9.2636363636,8.9180952381,7.2452173913,6.9576190476,6.9981818182,7.2295454545,7.0415789474,7.0172727273,6.97,6.3390909091,6.6552631579,6.9859090909,6.6928571429,6.2727272727,6.2086956522,5.4385,5.1904347826,4.7036363636,4.2236842105,3.6977272727,4.4038095238,4.7184210526,5.4795454545,5.9438095238,5.7485714286,5.3643478261,5.79,5.495,4.3095652174,3.399,2.6928571429,2.81,2.405,2.0469090909,2.46835,2.3653,2.1762727273,2.064826087,2.5398095238,3.2378636364,3.6961363636,3.3732380952,3.3162272727,FR0000063091,ANFImmo
12.125238095,16.736666667,21.31,20.534444444,18.081818182,19.267142857,20.6095,19.777826087,19.066666667,18.790909091,20.109545455,19.605263158,19.405454545,22.103,21.699545455,20.223157895,21.475454545,22.0885,20.323636364,18.479130435,15.416,15.845652174,16.885,16.885,18.035454545,17.649,17.6675,16.886190476,17.292272727,16.057,15.579565217,15.077272727,15.332857143,15.438695652,15.593333333,15.4345,14.916363636,12.5545,12.627142857,13.9305,12.342857143,12.606666667,11.783043478,12.08952381,12.102727273,12.156086957,13.668,14.06,15.056666667,15.7075,15.617391304,16.0425,15.576666667,15.872727273,16.479090909,16.968181818,17.515454545,17.501428571,17.548181818,18.094347826,20.005714286,22.3445,23.154285714,23.486666667,24.456363636,25.445,27.070952381,26.977391304,28.420454545,29.221904762,30.278181818,32.23952381,37.036363636,40.201,40.304347826,42.401666667,42.921818182,40.047727273,39.036190476,36.873478261,36.743809524,34.217272727,34.429090909,36.052631579,38.176363636,43.1945,40.595454545,40.884210526,39.384090909,39.35,40.844090909,40.383043478,41.4795,43.913913043,43.757272727,45.012631579,41.068636364,39.548095238,33.170526316,31.107727273,34.947619048,36.813809524,34.696956522,34.518571429,35.381818182,30.362173913,29.826,22.382857143,20.092857143,23.26275,20.780909091,21.907,24.15075,23.928409091,24.91326087,27.703333333,26.316590909,27.576363636,24.601666667,23.869318182,FR0006807004,AutorPRR
111.65714286,133.15714286,138.15652174,163.9,167.05454545,157.4,148.81,142.33913043,146.69047619,137.76818182,148.92727273,185.12105263,189.53636364,203.685,184.83181818,190.34736842,230.60454545,221.8,206.37272727,174.55217391,142.395,135.87826087,145.7,155.28888889,165.7,176.05,186.55,193.88571429,186.11363636,183.265,172.97826087,161.1,153.2,136.56956522,153.98095238,143.31,144.53636364,132.21,135.25238095,148.945,167.64761905,180.85714286,172.98695652,178.71428571,186.64090909,191.06521739,191.82,195.07142857,211.40952381,219.12,214.86086957,226.87,211.58095238,226.41363636,235.36818182,244.90454545,263.05454545,282.9952381,284.45,313.8826087,327.13809524,318.005,351.26190476,325.67142857,318.89545455,347.36818182,380.01428571,381.92173913,419.27727273,413.91904762,392.21818182,395.15714286,441.87727273,501.195,539.23913043,590.80555556,562.36363636,514.22272727,495.81428571,483.90869565,495.11428571,481.15909091,533.56818182,560.47368421,591.86363636,682.045,685.90272727,763.49789474,749.65772727,772.65285714,802.00045455,710.08652174,710.925,733.11652174,739.85,758.14842105,697.69136364,679.57,678.53052632,703.46045455,776.1247619,785.02238095,756.4573913,694.49619048,615.72090909,452.87652174,383.806,352.98714286,347.25380952,342.165,321.60863636,347.3445,412.6085,432.18954545,400.01478261,395.95,402.10227273,388.11190476,358.82619048,349.19318182,FR0010481960,Argan
45.641428571,70.102380952,73.384782609,50.502777778,51.551818182,52.654761905,47.483,51.164347826,57.983333333,50.747727273,58.552272727,53.155263158,52.185909091,56.8225,51.934545455,48.410526316,50.126818182,48.5155,40.421818182,39.596956522,28.837,28.036521739,33.028636364,35.526111111,33.959545455,32.8265,36.928,40.986666667,33.288636364,23.48,20.070434783,14.825909091,10.406666667,8.62,9.7261904762,9.7595,8.0204545455,6.6855,5.7066666667,5.8115,8.2257142857,9.9471428571,9.0365217391,10.784761905,12.227727273,12.504285714,15.693,15.022857143,16.377619048,17.343,16.502608696,16.041,15.949047619,15.546818182,15.024090909,12.584090909,12.699090909,13.935238095,14.867727273,14.716086957,15.886666667,17.385,18.857142857,17.714285714,17.213181818,17.731363636,18.298095238,20.3,21.872727273,19.615714286,19.083636364,20.071904762,21.696363636,22.632,24.592173913,25.325555556,24.771363636,22.758095238,21.478095238,19.030434783,18.113333333,14.505454545,15.771363636,14.370526316,15.159545455,15.2735,14.161818182,15.004736842,15.756363636,14.704285714,14.879090909,13.536086957,11.81,12.038695652,10.350454545,10.210526316,9.0513636364,9.5423809524,8.5857894737,9.4790909091,9.9880952381,9.649047619,8.9526086957,10.021428571,10.750454545,8.3495652174,6.938,5.8476190476,5.420952381,4.6415,4.9118181818,5.4825,5.4765,5.3518181818,5.7517391304,6.6466666667,7.6440909091,9.0571428571,8.9842857143,8.21,FR0000076887,ASTGroupe
156.28571429,159.54285714,159.60434783,118,112.92272727,107.96904762,101.8725,108.92272727,114.01428571,102.13181818,92.552272727,76.663157895,86.188636364,103.775,95.809090909,86.842105263,96.463636364,88.6725,79.590909091,88.476086957,75.0325,77.084782609,79.875,75.994444444,80.047727273,82.8525,89.185,85.221428571,69.015909091,62.1025,52.616956522,39.403181818,31.873809524,28.17,33.74,27.8325,26.322727273,25.605,25.987619048,27.974,29.856190476,32.17047619,34.507826087,36.946666667,48.780454545,54.215652174,55.7675,52.453333333,54.90952381,56.095,52.809565217,53.71,47.102380952,49.161363636,48.186363636,44.604090909,45.986818182,46.084761905,50.596818182,49.843043478,50.388095238,52.721,53.24047619,49.825238095,48.817272727,51.009090909,55.3,58.254347826,59.245454545,57.883333333,57.481818182,56.645238095,59.915909091,60.96,59.982608696,61.772222222,56.225,52.036818182,43.028095238,36.909565217,41.381904762,42.093181818,43.777727273,43.473684211,45.075454545,44.152,45.717727273,52.878421053,48.606818182,45.825238095,46.890454545,41.46,40.19,42.383043478,37.570909091,36.858947368,32.288636364,34.522380952,33.808947368,36.457272727,38.450952381,37.389047619,34.767826087,36.131428571,33.908181818,23.144347826,18.242,17.035714286,18.115714286,19.92525,19.669318182,22.35325,23.64175,24.039090909,26.617173913,32.353571429,34.243863636,34.876590909,31.323809524,30.787045455,FR0000063737,Aubay
31.115714286,43.873809524,57.347727273,40.913333333,39.639545455,40.962380952,33.281,25.17173913,28.517142857,21.857272727,22.597727273,17.586842105,16.952272727,17.454,15.541818182,10.562105263,11.414090909,8.8215,8.3981818182,7.6430434783,4.5625,4.5086956522,4.5109090909,4.055,3.9331818182,4.0365,4.291,4.2004761905,3.5490909091,2.5075,2.2739130435,1.7813636364,1.3114285714,1.0326086957,1.7319047619,1.818,1.5795454545,1.3575,1.3128571429,1.475,2.330952381,2.7771428571,2.7269565217,2.860952381,3.4077272727,3.5504347826,3.653,3.6238095238,3.6933333333,3.841,3.4834782609,3.656,3.6419047619,3.5981818182,3.4895454545,3.3645454545,3.3927272727,3.6157142857,3.7881818182,3.8026086957,3.919047619,4.4075,4.2742857143,4.3852380952,4.3081818182,4.4540909091,4.6566666667,4.8430434783,5.345,5.6528571429,5.7177272727,5.5880952381,5.7204545455,6.377,6.6308695652,7.2633333333,7.3768181818,6.6940909091,6.9042857143,6.8239130435,7.0295238095,7.3218181818,7.4759090909,7.3321052632,7.7190909091,8.3495,8.1509090909,8.7226315789,8.8363636364,8.8957142857,8.8763636364,8.2586956522,7.81,7.847826087,7.5218181818,7.1157894737,5.8654545455,5.7471428571,5.5868421053,5.6072727273,5.8128571429,5.5857142857,4.8660869565,4.9780952381,4.4018181818,3.1604347826,2.9175,2.6833333333,2.5080952381,2.22,2.0418181818,2.298,2.394,3.0254545455,3.2230434783,3.3685714286,3.7018181818,3.98,3.8895238095,4.0354545455,FR0000063752,Audika
3.149047619,3.4766666667,3.8436363636,3.8472222222,3.6281818182,3.5552380952,3.483,3.7439130435,3.6695238095,3.6581818182,4.5045454545,4.7484210526,4.8254545455,5.6855,6.8181818182,6.7121052632,7.3868181818,8.4705,8.0672727273,8.4726086957,7.436,7.6673913043,8.4327272727,8.6827777778,8.8281818182,9.1955,9.3575,10.365714286,11.080454545,11.178,10.153043478,9.885,8.9314285714,8.8708695652,10.626666667,9.9205,9.2481818182,9.0465,7.980952381,9.578,9.5185714286,10.352857143,10.725217391,10.754285714,12.205909091,13.07,13.5365,13.036190476,13.087142857,13.1455,14.509565217,15.3445,15.424761905,16.873181818,18.497727273,17.824090909,17.842727273,18.867619048,21.793636364,25.14826087,25.414761905,22.7215,21.933809524,22.267142857,22.370454545,22.020454545,19.991904762,18.551304348,19.875,19.268095238,17.641818182,17.15952381,18.591818182,18.8865,19.516956522,20.164444444,20.172727273,18.174090909,19.363809524,18.706521739,18.407619048,19.608181818,18.785909091,19.466315789,20.15,21.8365,23.373636364,25.44,25.329545455,25.394761905,27.343636364,26.882173913,32.0685,33.274347826,35.940454545,33.955263158,29.895,29.207619048,27.841052632,31.801818182,32.084761905,31.66047619,27.915217391,29.422380952,28.070454545,20.043913043,16.724,16.174761905,15.227142857,16.18,14.946818182,15.852,18.191,18.402727273,17.934347826,19.681904762,21.550909091,22.058571429,21.671904762,21.980454545,FR0004042083,AuFeminin
19.34047619,24.244761905,32.256521739,24.250555556,24.174545455,20.987619048,19.665,19.146521739,21.127142857,20.808636364,20.136363636,16.842105263,16.755,16.827894737,16.343809524,16.716842105,18.710909091,18.9855,16.817272727,13.985217391,10.758421053,10.354347826,9.8077272727,9.1111111111,9.009047619,9.1063636364,8.9773333333,8.7863157895,8.3610526316,8.5563157895,6.1771428571,4.2010526316,4.3204761905,4.0665217391,4.809047619,5,4.5704545455,4.2123529412,4.17625,4.1289473684,6.0376190476,6.7314285714,6.6447826087,6.7914285714,6.7057142857,6.3795652174,7.2925,8.1285,9.8495238095,13.6795,13.31173913,14.284,14.751428571,13.57,14.434545455,13.621904762,14.733181818,17.970952381,17.229545455,16.977826087,19.977142857,24.344,24.571904762,24.324285714,23.718636364,22.945909091,24.421428571,23.306086957,24.496818182,27.015714286,25.176363636,24.565714286,25.744090909,27.4585,28.323478261,28.164444444,26.354545455,23.868636364,23.25047619,23.075454545,24.143809524,23.354545455,21.758181818,19.993684211,21.719545455,23.6025,22.543636364,23.883684211,25.358636364,24.21,23.367727273,22.507727273,23.4645,25.783043478,23.804545455,22.592105263,21.706818182,24.107142857,25.215263158,28.698636364,30.245714286,28.736190476,27.772608696,26.167142857,26.383636364,22.946086957,19.2205,19.424285714,19.099047619,18.5595,14.703181818,15.2835,17.683,18.271363636,17.499130435,19.426190476,20.510909091,21.247619048,20.677619048,20.82,FR0000072621,Ausy
58.95,72.2475,98.64,68.394117647,58.706818182,54.81,51.7275,48.125652174,47.93047619,34.944545455,28.032272727,26.727368421,30.932727273,30.2225,30.765909091,33.309473684,34.100454545,33.3075,29.447727273,27.51826087,17.225,19.325217391,21.155909091,21.193888889,21.484545455,18.4185,17.5,16.93,15.363,11.502,8.7134782609,7.5147368421,6.4357142857,3.417826087,4.1242857143,4.3857894737,3.67,3.017,2.5228571429,2.7015,3.8480952381,3.8123809524,3.682173913,3.7480952381,4.5354545455,3.8143478261,5.5175,5.590952381,5.6657142857,5.76,5.9491304348,5.6305,5.680952381,5.3831818182,6.9990909091,7.4436363636,7.6859090909,7.6052380952,7.7490909091,7.9986956522,9.9676190476,10.949,11.34952381,10.31047619,9.7263636364,10.052727273,9.92,11.227826087,11.875,13.027142857,12.361363636,11.796190476,12.915,13.6675,15.086956522,16.267222222,15.668181818,13.551428571,13.03952381,12.229565217,12.864761905,13.414545455,13.547727273,13.381578947,13.582727273,14.3675,14.370952381,14.634736842,15.482272727,16.24047619,15.75,14.443478261,13.674,13.39173913,14.118181818,14.137368421,12.586666667,11.586842105,11.457368421,11.359090909,12.44952381,13.060952381,14.986086957,16.58047619,18.286818182,16.622173913,16.286,15.0115,14.081428571,14.0025,13.770454545,15.0555,15.1045,14.246363636,12.906521739,13.651904762,14.350454545,15.293809524,15.265,14.269444444,FR0004026714,AvanQuest
39.67952381,49.145238095,79.313043478,60.491666667,52.347727273,46.930952381,46.5675,52.845652174,56.792857143,50.140454545,51.925454545,42.791578947,38.860909091,36.821,28.637058824,26.654210526,31.012727273,21.485,13.492272727,10.914347826,5.362,7.3165217391,7.3568181818,8.0433333333,9.2481818182,8.965,8.913,8.9047619048,7.5945454545,5.7085,5.8,4.9327272727,4.6042857143,4.6517391304,6.8138095238,6.488,6.5795454545,6.086,6.3657142857,6.282,7.1066666667,7.2476190476,6.9360869565,7.1666666667,7.7819047619,7.8747826087,9.939,10.82047619,10.283809524,10.3205,10.253043478,10.5545,11.250952381,11.112727273,10.885454545,11.123181818,12.192727273,12.123333333,13.181363636,13.840434783,15.998095238,17.626,18.359047619,18.659047619,18.750454545,18.502727273,18.29,18.622608696,21.16,20.882380952,19.853636364,19.633333333,20.290909091,19.769,22.044782609,22.672222222,21.421818182,19.384545455,17.198095238,13.662608696,13.850952381,13.754090909,15.719545455,15.671578947,16.895238095,17.6505,15.928181818,16.661578947,15.41,14.032857143,13.679545455,12.381304348,11.886,10.793913043,8.5613636364,7.4273684211,5.8831818182,6.0276190476,6.0715789474,6.2718181818,5.6342857143,4.5833333333,3.8456521739,3.8038095238,3.7277272727,2.9504347826,2.529,1.5871428571,1.3952380952,1.411,1.5404545455,1.881,2.446,2.3677272727,2.4695652174,2.7428571429,2.9368181818,2.9676190476,3.3076190476,3.2795454545,FR0004152874,AvenirFin
23.447619048,28.698571429,46.074782609,30.261111111,29.063181818,23.806666667,16.412,14.590869565,13.501904762,9.7931818182,8.3413636364,5.8505555556,5.9709090909,6.5125,4.9281818182,4.4642105263,4.4922727273,2.9765,2.2772727273,2.0356521739,1.186,1.3826086957,1.8245454545,2.0988235294,1.7168181818,1.267,1.2905,1.1633333333,1.0186363636,0.78,0.5234782609,0.4490909091,0.4314285714,0.3730434783,0.7195238095,1.1535,1.0095454545,0.9785,0.8933333333,1.025,1.2261904762,1.2147619048,1.15,1.1752380952,1.1927272727,1.2256521739,1.2705,1.2261904762,1.3319047619,1.5865,1.5282608696,1.4645,1.429047619,1.3963636364,1.2890909091,1.1745454545,1.3768181818,1.5004761905,1.8136363636,2.2186956522,2.7504761905,3.1825,2.8085714286,2.7066666667,2.5704545455,2.7527272727,2.6523809524,2.9252173913,3.1431818182,2.9776190476,2.9631818182,2.9395238095,3.1436363636,3.5755,3.6704347826,3.6427777778,3.3895454545,2.9831818182,2.8561904762,2.9917391304,2.9138095238,2.7740909091,2.7827272727,2.5878947368,2.7109090909,2.6625,2.4372727273,2.4905263158,2.4695454545,2.4633333333,2.3504545455,1.9973913043,1.9135,1.952173913,1.9577272727,2.1352631579,1.8645454545,1.7371428571,1.4363157895,1.4459090909,1.4752380952,1.28,1.0752173913,1.1133333333,1.0940909091,0.85,0.65,0.429047619,0.45,0.4415,0.4168181818,0.543,0.571,0.6113636364,0.577826087,0.7023809524,0.9954545455,1.260952381,1.0942857143,1.0609090909,FR0000032278,Latecoere
32.425714286,32.625238095,33.504347826,39.202222222,37.846363636,40.655238095,40.1015,42.002608696,39.748571429,37.671363636,40.237727273,37.807368421,36.766363636,34.758,31.753181818,31.528947368,34.368636364,33.1425,32.935,32.896521739,23.0195,23.016521739,25.831818182,23.906666667,22.954545455,20.8765,24.247,24.562380952,22.682272727,18.9965,14.571304348,13.593636364,12.061428571,12.359565217,14.638095238,14.067,12.793181818,11.334,11.247142857,12.7455,12.909047619,13.742857143,14.346956522,15.516190476,16.236363636,15.559130435,16.212,16.591428571,18.375238095,18.435,17.554782609,18.1385,16.84952381,17.412272727,17.141363636,16.455,16.888636364,16.875238095,17.69,18.103478261,18.289047619,19.215,20.674761905,19.987619048,19.683636364,20.336818182,21.63047619,22.319565217,22.161818182,22.838571429,25.086363636,26.940952381,27.338636364,28.4955,29.12,28.708888889,28.26,25.069090909,25.667619048,28.123913043,28.899047619,30.214545455,29.952272727,29.967894737,32.190454545,33.0655,31.324090909,33.152105263,33.250454545,32.15,31.430909091,28.927391304,29.4125,30.942173913,27.669545455,27.499473684,25.04,22.343333333,21.380526316,24.040454545,23.44952381,20.953809524,18.523913043,20.719047619,22.185,18.013913043,14.1675,15.444285714,14.12047619,11.0735,8.1345909091,11.03195,12.95025,13.934545455,13.37326087,15.726666667,16.804318182,18.521363636,16.651190476,16.368636364,FR0000076895,BarMajestic
15.6695,15.004444444,15.122727273,15.784285714,14.710769231,14.831666667,14.961875,16.304285714,17.072352941,17.1955,18.064444444,18.068888889,18.224736842,18.218461538,18.130526316,17.545454545,17.213333333,17.588823529,17.704166667,17.771764706,16.842631579,15.583684211,14.950769231,14.31625,16.19625,16.386153846,16.26,16.691875,17.247222222,17.475263158,16.467777778,15.976923077,15.72,15.09,14.763125,16.047894737,16.01625,15.756875,14.855294118,14.624375,14.956470588,15.654285714,15.782105263,17.19375,17.3875,17.8065,17.702857143,17.744375,17.91875,18.231875,19.541363636,22.809,26.297142857,25.257619048,27.168571429,28.693636364,29.218095238,39.478095238,41.277272727,39.908695652,42.690952381,41.9595,43.344285714,60.373809524,50.289090909,47.705454545,53.861904762,58.369565217,58.518181818,53.404761905,52.081818182,52.964285714,52.681818182,51.6325,47.853913043,51.685294118,47.710909091,46.626666667,46.237142857,50.673913043,50.048095238,48.925454545,48.599545455,48.504210526,48.213333333,51.03145,55.493545455,64.102526316,71.063181818,69.9791,68.686954545,70.621826087,70.525789474,71.197181818,71.608809524,70.716789474,64.415909091,59.270210526,54.437947368,56.975761905,57.04645,56.068809524,64.5625,66.29352381,63.463090909,57.056956522,51.01905,51.07852381,52.6463,52.11005,46.126590909,46.651,47.1955,46.624761905,46.572380952,47.355238095,49.091363636,48.711904762,48.6075,47.356,FR0000065526,Tarneaud
79.511904762,79.366666667,79.234782609,79.011764706,80.093181818,81.45,86.775,93.854347826,99.397619048,97.1,95.047727273,96.639473684,93.943181818,91.84,97.461363636,99.834210526,99.538095238,97.2925,95.709090909,92.493478261,78.0575,72.443478261,78.765909091,80.563888889,84.578571429,87.255,94.5,105.29047619,98.238636364,102.7,100.64565217,102.75909091,104.29047619,102.3,100.86190476,102.36315789,106.35,109.62631579,116.77142857,117.95,113.25,116.145,120.12727273,132.77368421,144.40526316,146.33636364,138.58,135.635,138.7952381,148.505,148.17826087,149.36,140.35,141.11818182,142.05,140.0047619,132.40909091,135.45714286,130.86666667,130.26190476,134.795,142.47894737,141.23333333,140.52,136.65454545,136.13636364,135.95238095,141.99,145.96666667,147.14761905,149.94761905,147.27619048,148.40952381,150.28235294,161.25,156.60555556,153.53636364,150.765,152.06666667,159.88636364,169.005,168.61,173,179.81176471,180.02857143,180.2025,178.08727273,176.65888889,174.57190476,175.18941176,175.39380952,175.52857143,173.66538462,168.78761905,154.84157895,138.77,135.56894737,127.74684211,129.61333333,128.5725,131.31421053,129.4585,121.14095238,121.80733333,116.35842105,105.82761905,102.15235294,97.12,93.474615385,89.323571429,81.186428571,81.108888889,83.165789474,83.250526316,83.408333333,92.01125,102.49090909,113.86681818,112.74611111,109.32133333,FR0000062788,BarbaraBui
12.374285714,11.862857143,13.257826087,15.845294118,13.887727273,14.424285714,14.289,14.521304348,14.57,13.945454545,14.840454545,16.197368421,18.773636364,21.933,22.533181818,20.048333333,23.478181818,22.4635,20.634545455,18.828695652,14.2785,16.86,16.854545455,17.31,19.613181818,19.171,19.6185,19.903809524,19.262272727,17.6195,15.729130435,13.198636364,11.721428571,9.3426086957,12.354761905,13.58,11.827727273,10.301,8.7266666667,9.7055,9.7747619048,11.909047619,12.267826087,12.872857143,13.793181818,15.094347826,16.6495,15.933809524,15.825714286,16.2335,17.705652174,18.35,17.818095238,18.423636364,18.205,18.143181818,18.680454545,17.350952381,16.480909091,16.08173913,17.516190476,18.783,20.33047619,21.98047619,22.497727273,22.742727273,24.591904762,25.194347826,26.906818182,27.410952381,27.460909091,28.506190476,30.656818182,33.3575,33.696086957,35.383888889,38.201818182,38.539090909,37.186190476,40.216086957,40.622857143,42.633181818,43.279090909,46.853684211,53.865909091,55.2905,53.297727273,61.753684211,65.854545455,67.439047619,68.188181818,66.974782609,22.8745,23.603913043,23.493636364,21.346315789,18.322272727,17.438095238,18.226842105,18.581818182,19.443333333,17.87,14.94173913,14.823333333,14.043181818,12.487826087,12.296,12.13047619,13.960952381,11.9095,7.2586363636,8.1175,8.721,8.8190909091,7.807826087,8.7142857143,9.1090909091,9.449047619,8.96,8.7595454545,FR0000076192,BCINavig
9.5252380952,9.844,11.845652174,12.067222222,12.114545455,11.68952381,11.101,11.926521739,11.725238095,12.411363636,13.126363636,12.733157895,12.873636364,15.8195,15.7,16.45,16.231818182,16.0875,15.945454545,16.027391304,13.912,14.912608696,15.187272727,15.216666667,15.566363636,15.053,16.0955,17.871904762,17.958181818,17.011,16.601304348,15.804545455,14.755238095,11.720434783,10.5,12.471578947,11.350909091,12.0205,10.923809524,11.905,12.488095238,12.707142857,12.98,12.9975,12.855,15.210454545,17.069,16.9445,16.833809524,17.0895,17.993043478,19.127,18.578095238,18.221363636,17.836818182,17.082272727,17.377727273,17.687619048,16.941363636,17.71173913,18.68047619,19.09,18.996190476,17.081428571,16.590454545,16.447272727,14.534285714,14.812173913,15.875909091,14.587619048,12.565,10.678095238,11.73,12.939,12.870869565,11.251666667,11.440909091,11.153181818,11.099047619,12.92,12.914285714,12.259090909,11.780454545,10.544736842,10.913181818,12.3185,11.518181818,11.584736842,11.235454545,10.388095238,10.664285714,10.79826087,10.347777778,9.9508695652,7.8768181818,7.1105263158,6.2895454545,6.0638095238,7.0942105263,5.1786363636,4.789047619,4.3014285714,3.6052173913,3.9919047619,4.009047619,2.687826087,1.659,1.0552380952,1.0695238095,1.046,1.0386363636,2.8415,2.7965,3.4795454545,3.0308695652,4.350952381,4.9072727273,5.3566666667,4.9938095238,4.979047619,FR0000060873,Belvedere
6.9052380952,8.8457142857,10.099565217,10.232777778,10.614545455,9.8904761905,9.006,9.3965217391,10.511904762,10.884545455,12.926818182,13.178947368,12.878636364,13.0005,10.965909091,10.617368421,11.574545455,11.8245,10.111363636,8.9769565217,6.292,5.5995652174,7.3186363636,8.7311111111,8.6245454545,9.3055,9.9775,11.217619048,10.910909091,9.5795,8.9365217391,8.7909090909,7.9580952381,7.5030434783,8.75,9.152,8.0159090909,5.339,4.8504761905,5.799,6.8223809524,7.020952381,6.687826087,7.1828571429,8.3490909091,8.5469565217,9.026,9.0152380952,9.4261904762,10.5615,10.516086957,10.304,9.6766666667,10.285454545,10.414090909,10.591818182,10.696363636,11.78,11.633181818,12.337826087,12.764285714,13.3035,13.341904762,12.73952381,12.339545455,12.002727273,12.858095238,13.386521739,13.77,13.338095238,12.361818182,11.579047619,11.835909091,12.7845,13.130434783,13.747777778,13.245909091,12.625,12.547142857,12.553478261,13.172380952,14.218181818,15.356818182,16.436842105,16.928181818,17.9445,17.103636364,18.652631579,18.719545455,18.878571429,20.123636364,18.032173913,18.6255,19.88173913,18.945454545,18.071052632,15.543181818,16.394285714,16.418947368,17.544545455,17.263333333,15.968571429,13.116086957,11.951428571,11.214545455,7.6156521739,7.1735,6.700952381,6.6104761905,5.8062,5.8168636364,7.1136,7.93025,8.4868636364,8.3473913043,10.021809524,10.989681818,11.586136364,10.532380952,10.451181818,FR0000066961,BLoiseau
